672_1_3,that windows phone 8.1 file picker does not have access to onedrive and there is no futureaccesslist .. but i 've found,0
672_1_4,8.1 file picker does not have access to onedrive and there is no futureaccesslist .. but i 've found that windows phone,0
672_1_5,8.1 file picker does not have access to onedrive and there is no futureaccesslist .. that windows phone but i 've found,0
672_2_0,this aspect alone prevents any adaptation of my app to the windows phone platform ..,0
673_1_0,"also ,, please allow onedrive folder to be stored locally like winrt ..",1
673_1_1,"also ,, to be stored locally like winrt .. please allow onedrive folder",1
673_1_2,"please allow onedrive folder also ,, to be stored locally like winrt ..",1
673_1_3,"please allow onedrive folder to be stored locally like winrt .. also ,,",1
673_1_4,"to be stored locally like winrt .. also ,, please allow onedrive folder",1
673_1_5,"to be stored locally like winrt .. please allow onedrive folder also ,,",1
673_2_0,"otherwise ,, it 's not a real universal app ..",0
673_3_0,all the saved and live data are ___ more,0
674_1_0,so far i have tried three different apps and i can not access my pre windows phone 8.1 photos ..,0
674_1_1,my pre windows phone 8.1 photos .. so far i have tried three different apps and i can not access,0
674_2_0,this needs fixing as a number 1 priority ..,1
674_2_1,fixing as a number 1 priority .. this needs,1
674_3_0,it would be nice to give developers the option put a payment on hold when they reach the appropriate threshold and have the option to put it on top of the next due payment when they reach the threshold after that ..,1
674_3_1,it would be nice to give developers the option put a payment on hold when they reach the threshold after that .. when they reach the appropriate threshold and have the option to put it on top of the next due payment,1
674_3_2,when they reach the appropriate threshold and have the option to put it on top of the next due payment it would be nice to give developers the option put a payment on hold when they reach the threshold after that ..,1
674_3_3,when they reach the appropriate threshold and have the option to put it on top of the next due payment when they reach the threshold after that .. it would be nice to give developers the option put a payment on hold,1
674_3_4,when they reach the threshold after that .. it would be nice to give developers the option put a payment on hold when they reach the appropriate threshold and have the option to put it on top of the next due payment,1
674_3_5,when they reach the threshold after that .. when they reach the appropriate threshold and have the option to put it on top of the next due payment it would be nice to give developers the option put a payment on hold,1
675_1_0,in wp8 .1 dev preview theres a bug with the push service ..,0
676_1_0,"when i _ m on mobile data connection ,, i get all my notifications ,, when i _ m on wifi there is no connection to the push server ..",0
676_1_1,"when i _ m on wifi there is no connection to the push server .. when i _ m on mobile data connection ,, i get all my notifications ,,",0
676_2_0,"no i found a workaround for myself ,, when i turn off the mobile data connection - manually the push over wifi works ..",0
676_2_1,"when i turn off the mobile data connection - manually the push over wifi works .. no i found a workaround for myself ,,",0
676_3_0,"but on wp 8.0 gdr 3 ,, the system recognized automaticly wich connection i _ m using and turn the push service automaticly on cellular or on wifi ..",0
676_4_0,"everytime it works ,, with wp 8.1 dev preview it doesn _ t.",0
676_4_1,"everytime it doesn _ t. it works ,, with wp 8.1 dev preview",0
676_4_2,"it works ,, with wp 8.1 dev preview everytime it doesn _ t.",0
676_4_3,"it works ,, with wp 8.1 dev preview it doesn _ t. everytime",0
676_4_4,"it doesn _ t. everytime it works ,, with wp 8.1 dev preview",0
676_4_5,"it doesn _ t. it works ,, with wp 8.1 dev preview everytime",0
676_5_0,when i try to insert a new bank account i receive an error because there is a validation that the bank account should be in the same country of my account ..,0
676_5_1,when i try to insert a new bank account i receive an error that the bank account should be in the same country of my account .. because there is a validation,0
676_5_2,because there is a validation when i try to insert a new bank account i receive an error that the bank account should be in the same country of my account ..,0
676_5_3,because there is a validation that the bank account should be in the same country of my account .. when i try to insert a new bank account i receive an error,0
676_5_4,that the bank account should be in the same country of my account .. when i try to insert a new bank account i receive an error because there is a validation,0
676_5_5,that the bank account should be in the same country of my account .. because there is a validation when i try to insert a new bank account i receive an error,0
676_6_0,"i think this is not correct ,, because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account ..",0
676_6_1,"i think because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account .. this is not correct ,,",0
676_6_2,"this is not correct ,, i think because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account ..",0
676_6_3,"this is not correct ,, because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account .. i think",0
676_6_4,"because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account .. i think this is not correct ,,",0
676_6_5,"because using paypal i can receive money in another country but i do n't want pay extra costs for paypal and also i can insert my tax plan in a country different of my country in my account .. this is not correct ,, i think",0
676_7_0,please remove that validation or validate according with my tax plan and not my country in the account ..,1
676_8_0,:: there is another post that i voted because i ca n't change the country in my account ..,0
676_8_1,:: there is another post because i ca n't change the country in my account .. that i voted,0
676_8_2,that i voted :: there is another post because i ca n't change the country in my account ..,0
676_8_3,that i voted because i ca n't change the country in my account .. :: there is another post,0
676_8_4,because i ca n't change the country in my account .. :: there is another post that i voted,0
676_8_5,because i ca n't change the country in my account .. that i voted :: there is another post,0
676_10_0,i did a report on in app purchases - today and noticed that every line item shows an app version of 1.0.0 :- which most certainly is not the case ..,0
676_10_1,i did a report on in app purchases - today and noticed which most certainly is not the case .. that every line item shows an app version of 1.0.0 :-,0
676_10_2,that every line item shows an app version of 1.0.0 :- i did a report on in app purchases - today and noticed which most certainly is not the case ..,0
676_10_3,that every line item shows an app version of 1.0.0 :- which most certainly is not the case .. i did a report on in app purchases - today and noticed,0
676_10_4,which most certainly is not the case .. i did a report on in app purchases - today and noticed that every line item shows an app version of 1.0.0 :-,0
676_10_5,which most certainly is not the case .. that every line item shows an app version of 1.0.0 :- i did a report on in app purchases - today and noticed,0
676_11_0,"make bing vision lens in the camera app pinnable to start for quick access again and/or add it to the cortana screen ,, to the left of the music search button perhaps ..",0
676_11_1,"to start for quick access again and/or add it to the cortana screen ,, to the left of the music search button perhaps .. make bing vision lens in the camera app pinnable",0
676_12_0,in windows phone 8 we were able directly access facebook through the people hub ..,0
676_12_1,access facebook through the people hub .. in windows phone 8 we were able directly,0
677_1_0,"comment on photos ,, write on walls without having to enter the facebook app ..",0
677_1_1,"comment on photos ,, write on walls without to enter the facebook app .. having",0
677_1_2,"having comment on photos ,, write on walls without to enter the facebook app ..",0
677_1_3,"having to enter the facebook app .. comment on photos ,, write on walls without",0
677_1_4,"to enter the facebook app .. comment on photos ,, write on walls without having",0
677_1_5,"to enter the facebook app .. having comment on photos ,, write on walls without",0
679_1_0,we were also able to switch between text messages and facebook messages on the fly ..,0
679_1_1,to switch between text messages and facebook messages on the fly .. we were also able,0
679_2_0,now with windows phone 8.1 the app always has to open ..,0
679_3_0,on my lumia 920 it takes significantly longer to do that now ..,0
679_3_1,to do that now .. on my lumia 920 it takes significantly longer,0
680_1_0,it 's slow !!!!,0
680_3_0,"while i was building a web application ,, i 've noticed that single page applications with this url :: http://www.contoso.com/!#/ will display blank page and only a refresh will load the page again can you please check that .?",1
680_3_1,"that single page applications with this url :: http://www.contoso.com/!#/ will display blank page and only a refresh will load the page again can you please check that .? while i was building a web application ,, i 've noticed",1
680_4_0,it would be great if you would add a remoteid to the calendars ..,1
680_4_1,if you would add a remoteid to the calendars .. it would be great,1
681_1_0,it would be easier to sync calendars if they have a remoteid like appointments ..,0
681_1_1,if they have a remoteid like appointments .. it would be easier to sync calendars,0
681_2_0,"when the application is unpublished by microsoft ,, the reason in sent by email ..",0
681_3_0,when the email is not received ---- like in my case ---- the developer does n't know the reason ..,0
681_4_0,however this can be easily fixed by writing it in dev center ..,0
681_4_1,writing it in dev center .. however this can be easily fixed by,0
681_5_0,"in winrt ,, the tilebrush class is missing the tilemode and view * properties that are present in other frameworks like wpf and silverlight ..",0
681_5_1,"that are present in other frameworks like wpf and silverlight .. in winrt ,, the tilebrush class is missing the tilemode and view * properties",0
681_6_0,please add these properties so that we can support image tiling properly ..,1
681_6_1,so that we can support image tiling properly .. please add these properties,1
681_7_0,there are tons of requests for this over the past years ..,0
681_8_0,see this thread for an example :: http://social.msdn.microsoft.com/forums/windowsapps/en-us/bb5aa859-e3d1-46f2-a661-d4bdbee9a1f2/windowsuixamlmediaimagebrush?forum=winappswithcsharp,0
681_9_0,the lockscreen text attribute should be separated out from tile attributes ..,1
681_11_0,"but ,- if you have generated a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_1,"but ,- if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or",0
681_11_2,"but ,- a custom tile and/or if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_3,"but ,- a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated",0
681_11_4,"but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated a custom tile and/or",0
681_11_5,"but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or if you have generated",0
681_11_6,"if you have generated but ,- a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_7,"if you have generated but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or",0
681_11_8,"if you have generated a custom tile and/or but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_9,"if you have generated a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,-",0
681_11_10,"if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,- a custom tile and/or",0
681_11_11,"if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or but ,-",0
681_11_12,"a custom tile and/or but ,- if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_13,"a custom tile and/or but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated",0
681_11_14,"a custom tile and/or if you have generated but ,- you do n't want the tile to flip ,, then you can not use the lockscreen text feature ..",0
681_11_15,"a custom tile and/or if you have generated you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,-",0
681_11_16,"a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,- if you have generated",0
681_11_17,"a custom tile and/or you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated but ,-",0
681_11_18,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,- if you have generated a custom tile and/or",0
681_11_19,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. but ,- a custom tile and/or if you have generated",0
681_11_20,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated but ,- a custom tile and/or",0
681_11_21,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. if you have generated a custom tile and/or but ,-",0
681_11_22,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or but ,- if you have generated",0
681_11_23,"you do n't want the tile to flip ,, then you can not use the lockscreen text feature .. a custom tile and/or if you have generated but ,-",0
682_1_0,"i 'm trying to use the api for contacts in the namespace windows.applicationmodel.contacts ,, but it does n't work as expected ..",0
682_1_1,"as expected .. i 'm trying to use the api for contacts in the namespace windows.applicationmodel.contacts ,, but it does n't work",0
682_2_0,"first of all ,, on windows phone 8.1 i always get an ioexception when trying to call pickcontactasync -- ---- ..",0
682_2_1,"when trying to call pickcontactasync -- ---- .. first of all ,, on windows phone 8.1 i always get an ioexception",0
682_3_0,"this is very strange ,, since i was expecting to see at least contacts app to be launched ,, seems there 's some problem establishing the contract ..",0
682_3_1,"this is very strange ,, since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract .. seems",0
682_3_2,"this is very strange ,, seems since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract ..",0
682_3_3,"this is very strange ,, seems there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,,",0
682_3_4,"this is very strange ,, there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,, seems",0
682_3_5,"this is very strange ,, there 's some problem establishing the contract .. seems since i was expecting to see at least contacts app to be launched ,,",0
682_3_6,"since i was expecting to see at least contacts app to be launched ,, this is very strange ,, seems there 's some problem establishing the contract ..",0
682_3_7,"since i was expecting to see at least contacts app to be launched ,, this is very strange ,, there 's some problem establishing the contract .. seems",0
682_3_8,"since i was expecting to see at least contacts app to be launched ,, seems this is very strange ,, there 's some problem establishing the contract ..",0
682_3_9,"since i was expecting to see at least contacts app to be launched ,, seems there 's some problem establishing the contract .. this is very strange ,,",0
682_3_10,"since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract .. this is very strange ,, seems",0
682_3_11,"since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract .. seems this is very strange ,,",0
682_3_12,"seems this is very strange ,, since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract ..",0
682_3_13,"seems this is very strange ,, there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,,",0
682_3_14,"seems since i was expecting to see at least contacts app to be launched ,, this is very strange ,, there 's some problem establishing the contract ..",0
682_3_15,"seems since i was expecting to see at least contacts app to be launched ,, there 's some problem establishing the contract .. this is very strange ,,",0
682_3_16,"seems there 's some problem establishing the contract .. this is very strange ,, since i was expecting to see at least contacts app to be launched ,,",0
682_3_17,"seems there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,, this is very strange ,,",0
682_3_18,"there 's some problem establishing the contract .. this is very strange ,, since i was expecting to see at least contacts app to be launched ,, seems",0
682_3_19,"there 's some problem establishing the contract .. this is very strange ,, seems since i was expecting to see at least contacts app to be launched ,,",0
682_3_20,"there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,, this is very strange ,, seems",0
682_3_21,"there 's some problem establishing the contract .. since i was expecting to see at least contacts app to be launched ,, seems this is very strange ,,",0
682_3_22,"there 's some problem establishing the contract .. seems this is very strange ,, since i was expecting to see at least contacts app to be launched ,,",0
682_3_23,"there 's some problem establishing the contract .. seems since i was expecting to see at least contacts app to be launched ,, this is very strange ,,",0
683_1_0,i also checked the contacts permission was enabled on the package.appxmanifest ..,0
683_1_1,the contacts permission was enabled on the package.appxmanifest .. i also checked,0
683_2_0,"on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_1,"on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive",0
683_2_2,"on windows but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_3,"on windows but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_4,"on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive",0
683_2_5,"on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_6,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_7,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive",0
683_2_8,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_9,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows",0
683_2_10,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows but i receive",0
683_2_11,"8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive on windows",0
683_2_12,"but i receive on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_13,"but i receive on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_14,"but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g.",0
683_2_15,"but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows",0
683_2_16,"but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_17,"but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows",0
683_2_18,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive",0
683_2_19,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. on windows but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_20,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows but i receive",0
683_2_21,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive on windows",0
683_2_22,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive on windows 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works",0
683_2_23,"wrong data instaed ,, for example :: firstname and lastname are both in firstname ---- and lastname is empty ---- ,, the importantdates -- e.g. but i receive 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works on windows",0
683_3_0,"birthday ---- are always set to low values ---- like 05/05/0004 ---- ,, but if i try to navigate the contacts through outlook.com or contacts/people app i can see the right values ..",0
683_3_1,"if i try to navigate the contacts through outlook.com or contacts/people app i can see the right values .. birthday ---- are always set to low values ---- like 05/05/0004 ---- ,, but",0
683_5_0,"on windows - 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive wrong data instaed ,, for example :: firstname and lastname are both in firstname -- and lastname is ___ more",0
683_5_1,"wrong data instaed ,, for example :: firstname and lastname are both in firstname -- and lastname is ___ more on windows - 8.1 :/ rt 8.1 che call to the pickcontactasync -- ---- works but i receive",0
683_6_0,"although it is possible to define custom etw events ,, and to generate those events ,, the publicly available tooling does not currently provide a way to get access to these events ..",0
683_7_0,the windows phone developer power tools only enable collection of predefined profiles that use certain system events ..,0
683_7_1,that use certain system events .. the windows phone developer power tools only enable collection of predefined profiles,0
